,amount,context_ref,decimals,element_id,unit_ref
267,11997000000,CurrentYearInstant,-6,jppfs_cor_longtermloanspayable,JPY
268,826000000,Prior1YearInstant,-6,jppfs_cor_leaseobligationsncl,JPY
269,662000000,CurrentYearInstant,-6,jppfs_cor_leaseobligationsncl,JPY
270,5832000000,Prior1YearInstant,-6,jppfs_cor_provisionforretirementbenefits,JPY
271,98000000,Prior1YearInstant,-6,jppfs_cor_provisionforspecialrepairs,JPY
272,87000000,CurrentYearInstant,-6,jppfs_cor_provisionforspecialrepairs,JPY
273,7429000000,CurrentYearInstant,-6,jppfs_cor_netdefinedbenefitliability,JPY
274,233000000,Prior1YearInstant,-6,jppfs_cor_longtermaccountspayableother,JPY
275,70000000,CurrentYearInstant,-6,jppfs_cor_longtermaccountspayableother,JPY
276,51000000,Prior1YearInstant,-6,jppfs_cor_assetretirementobligationsncl,JPY
277,51000000,CurrentYearInstant,-6,jppfs_cor_assetretirementobligationsncl,JPY
278,20000000,Prior1YearInstant,-6,jppfs_cor_otherncl,JPY
279,58000000,CurrentYearInstant,-6,jppfs_cor_otherncl,JPY
280,15216000000,Prior1YearInstant,-6,jppfs_cor_noncurrentliabilities,JPY
281,23357000000,CurrentYearInstant,-6,jppfs_cor_noncurrentliabilities,JPY
282,64562000000,Prior1YearInstant,-6,jppfs_cor_liabilities,JPY
283,64388000000,CurrentYearInstant,-6,jppfs_cor_liabilities,JPY
284,5664000000,Prior1YearInstant,-6,jppfs_cor_capitalstock,JPY
285,5664000000,CurrentYearInstant,-6,jppfs_cor_capitalstock,JPY
286,749000000,Prior1YearInstant,-6,jppfs_cor_capitalsurplus,JPY
287,749000000,CurrentYearInstant,-6,jppfs_cor_capitalsurplus,JPY
288,12846000000,Prior1YearInstant,-6,jppfs_cor_retainedearnings,JPY
289,15289000000,CurrentYearInstant,-6,jppfs_cor_retainedearnings,JPY
290,-747000000,Prior1YearInstant,-6,jppfs_cor_treasurystock,JPY
291,-748000000,CurrentYearInstant,-6,jppfs_cor_treasurystock,JPY
292,18512000000,Prior1YearInstant,-6,jppfs_cor_shareholdersequity,JPY
293,20954000000,CurrentYearInstant,-6,jppfs_cor_shareholdersequity,JPY
294,-113000000,Prior1YearInstant,-6,jppfs_cor_valuationdifferenceonavailableforsalesecurities,JPY
295,-46000000,CurrentYearInstant,-6,jppfs_cor_valuationdifferenceonavailableforsalesecurities,JPY
296,142000000,Prior1YearInstant,-6,jppfs_cor_deferredgainsorlossesonhedges,JPY
297,124000000,CurrentYearInstant,-6,jppfs_cor_deferredgainsorlossesonhedges,JPY
298,-104000000,Prior1YearInstant,-6,jppfs_cor_foreigncurrencytranslationadjustment,JPY
299,113000000,CurrentYearInstant,-6,jppfs_cor_foreigncurrencytranslationadjustment,JPY
300,-1444000000,CurrentYearInstant,-6,jppfs_cor_remeasurementsofdefinedbenefitplans,JPY
301,-75000000,Prior1YearInstant,-6,jppfs_cor_valuationandtranslationadjustments,JPY
302,-1253000000,CurrentYearInstant,-6,jppfs_cor_valuationandtranslationadjustments,JPY
303,245000000,Prior1YearInstant,-6,jppfs_cor_minorityinterests,JPY
304,229000000,CurrentYearInstant,-6,jppfs_cor_minorityinterests,JPY
305,18683000000,Prior1YearInstant,-6,jppfs_cor_netassets,JPY
306,19930000000,CurrentYearInstant,-6,jppfs_cor_netassets,JPY
307,83245000000,Prior1YearInstant,-6,jppfs_cor_liabilitiesandnetassets,JPY
308,84319000000,CurrentYearInstant,-6,jppfs_cor_liabilitiesandnetassets,JPY
309,178046000000,Prior1YearDuration,-6,jppfs_cor_netsales,JPY
310,202387000000,CurrentYearDuration,-6,jppfs_cor_netsales,JPY
311,157186000000,Prior1YearDuration,-6,jppfs_cor_costofsales,JPY
312,181075000000,CurrentYearDuration,-6,jppfs_cor_costofsales,JPY
313,20859000000,Prior1YearDuration,-6,jppfs_cor_grossprofit,JPY
314,21311000000,CurrentYearDuration,-6,jppfs_cor_grossprofit,JPY
315,12264000000,Prior1YearDuration,-6,jppfs_cor_sellingexpensessga,JPY
316,12541000000,CurrentYearDuration,-6,jppfs_cor_sellingexpensessga,JPY
317,6270000000,Prior1YearDuration,-6,jppfs_cor_generalandadministrativeexpensessga,JPY
318,5854000000,CurrentYearDuration,-6,jppfs_cor_generalandadministrativeexpensessga,JPY
319,18535000000,Prior1YearDuration,-6,jppfs_cor_sellinggeneralandadministrativeexpenses,JPY
320,18396000000,CurrentYearDuration,-6,jppfs_cor_sellinggeneralandadministrativeexpenses,JPY
321,2324000000,Prior1YearDuration,-6,jppfs_cor_operatingincome,JPY
322,2915000000,CurrentYearDuration,-6,jppfs_cor_operatingincome,JPY
323,68000000,Prior1YearDuration,-6,jppfs_cor_interestincomenoi,JPY
324,78000000,CurrentYearDuration,-6,jppfs_cor_interestincomenoi,JPY
325,108000000,Prior1YearDuration,-6,jppfs_cor_dividendsincomenoi,JPY
326,88000000,CurrentYearDuration,-6,jppfs_cor_dividendsincomenoi,JPY
327,3000000,Prior1YearDuration,-6,jppfs_cor_equityinearningsofaffiliatesnoi,JPY
328,135000000,Prior1YearDuration,-6,jppfs_cor_subsidyincomenoi,JPY
329,141000000,CurrentYearDuration,-6,jppfs_cor_subsidyincomenoi,JPY
330,54000000,CurrentYearDuration,-6,jppfs_cor_foreignexchangegainsnoi,JPY
331,207000000,Prior1YearDuration,-6,jppfs_cor_othernoi,JPY
332,156000000,CurrentYearDuration,-6,jppfs_cor_othernoi,JPY
333,522000000,Prior1YearDuration,-6,jppfs_cor_nonoperatingincome,JPY
334,519000000,CurrentYearDuration,-6,jppfs_cor_nonoperatingincome,JPY
335,376000000,Prior1YearDuration,-6,jppfs_cor_interestexpensesnoe,JPY
336,385000000,CurrentYearDuration,-6,jppfs_cor_interestexpensesnoe,JPY
337,12000000,CurrentYearDuration,-6,jppfs_cor_equityinlossesofaffiliatesnoe,JPY
338,169000000,Prior1YearDuration,-6,jppfs_cor_foreignexchangelossesnoe,JPY
339,38000000,Prior1YearDuration,-6,jppfs_cor_othernoe,JPY
340,51000000,CurrentYearDuration,-6,jppfs_cor_othernoe,JPY
341,584000000,Prior1YearDuration,-6,jppfs_cor_nonoperatingexpenses,JPY
342,449000000,CurrentYearDuration,-6,jppfs_cor_nonoperatingexpenses,JPY
343,2262000000,Prior1YearDuration,-6,jppfs_cor_ordinaryincome,JPY
344,2985000000,CurrentYearDuration,-6,jppfs_cor_ordinaryincome,JPY
345,172000000,Prior1YearDuration,-6,jppfs_cor_gainondisposalofnoncurrentassetsei,JPY
346,2000000,CurrentYearDuration,-6,jppfs_cor_gainondisposalofnoncurrentassetsei,JPY
347,1267000000,CurrentYearDuration,-6,jppfs_cor_gainontransferofbenefitobligationrelatingtoemployeespensionfundei,JPY
348,197000000,CurrentYearDuration,-6,jppfs_cor_gainonexchangefrombusinesscombinationei,JPY
349,1000000,Prior1YearDuration,-6,jppfs_cor_gainonsalesofinvestmentsecuritiesei,JPY
350,17000000,CurrentYearDuration,-6,jppfs_cor_gainonsalesofinvestmentsecuritiesei,JPY
351,30000000,Prior1YearDuration,-6,jppfs_cor_statesubsidyei,JPY
352,205000000,Prior1YearDuration,-6,jppfs_cor_extraordinaryincome,JPY
353,1485000000,CurrentYearDuration,-6,jppfs_cor_extraordinaryincome,JPY
354,12000000,Prior1YearDuration,-6,jppfs_cor_lossondisposalofnoncurrentassetsel,JPY
355,26000000,CurrentYearDuration,-6,jppfs_cor_lossondisposalofnoncurrentassetsel,JPY
356,162000000,CurrentYearDuration,-6,jppfs_cor_impairmentlossel,JPY
357,47000000,CurrentYearDuration,-6,jppfs_cor_lossondisasterel,JPY
358,45000000,Prior1YearDuration,-6,jppfs_cor_lossonvaluationofinvestmentsecuritiesel,JPY
359,147000000,CurrentYearDuration,-6,jppfs_cor_lossonvaluationofinvestmentsecuritiesel,JPY
360,0,Prior1YearDuration,-6,jppfs_cor_lossonsalesofinvestmentsecuritiesel,JPY
361,0,CurrentYearDuration,-6,jppfs_cor_lossonsalesofinvestmentsecuritiesel,JPY
362,3000000,Prior1YearDuration,-6,jppfs_cor_otherel,JPY
363,62000000,Prior1YearDuration,-6,jppfs_cor_extraordinaryloss,JPY
364,385000000,CurrentYearDuration,-6,jppfs_cor_extraordinaryloss,JPY
365,2405000000,Prior1YearDuration,-6,jppfs_cor_incomebeforeincometaxes,JPY
366,4086000000,CurrentYearDuration,-6,jppfs_cor_incomebeforeincometaxes,JPY
367,1581000000,Prior1YearDuration,-6,jppfs_cor_incometaxescurrent,JPY
368,971000000,CurrentYearDuration,-6,jppfs_cor_incometaxescurrent,JPY
369,-441000000,Prior1YearDuration,-6,jppfs_cor_incometaxesdeferred,JPY
370,284000000,CurrentYearDuration,-6,jppfs_cor_incometaxesdeferred,JPY
371,1139000000,Prior1YearDuration,-6,jppfs_cor_incometaxes,JPY
372,1255000000,CurrentYearDuration,-6,jppfs_cor_incometaxes,JPY
373,1265000000,Prior1YearDuration,-6,jppfs_cor_incomebeforeminorityinterests,JPY
374,2830000000,CurrentYearDuration,-6,jppfs_cor_incomebeforeminorityinterests,JPY
375,-3000000,Prior1YearDuration,-6,jppfs_cor_minorityinterestsinincome,JPY
376,-137000000,CurrentYearDuration,-6,jppfs_cor_minorityinterestsinincome,JPY
377,1269000000,Prior1YearDuration,-6,jppfs_cor_netincome,JPY
378,2968000000,CurrentYearDuration,-6,jppfs_cor_netincome,JPY
379,-3000000,Prior1YearDuration,-6,jppfs_cor_minorityinterestsinincomeci,JPY
380,-137000000,CurrentYearDuration,-6,jppfs_cor_minorityinterestsinincomeci,JPY
381,1265000000,Prior1YearDuration,-6,jppfs_cor_incomebeforeminorityinterestsci,JPY
382,2830000000,CurrentYearDuration,-6,jppfs_cor_incomebeforeminorityinterestsci,JPY
383,556000000,Prior1YearDuration,-6,jppfs_cor_valuationdifferenceonavailableforsalesecuritiesnetoftaxoci,JPY
384,66000000,CurrentYearDuration,-6,jppfs_cor_valuationdifferenceonavailableforsalesecuritiesnetoftaxoci,JPY
385,80000000,Prior1YearDuration,-6,jppfs_cor_deferredgainsorlossesonhedgesnetoftaxoci,JPY
386,-18000000,CurrentYearDuration,-6,jppfs_cor_deferredgainsorlossesonhedgesnetoftaxoci,JPY
387,-13000000,Prior1YearDuration,-6,jppfs_cor_foreigncurrencytranslationadjustmentnetoftaxoci,JPY
388,355000000,CurrentYearDuration,-6,jppfs_cor_foreigncurrencytranslationadjustmentnetoftaxoci,JPY
389,623000000,Prior1YearDuration,-6,jppfs_cor_othercomprehensiveincome,JPY
390,403000000,CurrentYearDuration,-6,jppfs_cor_othercomprehensiveincome,JPY
391,1889000000,Prior1YearDuration,-6,jppfs_cor_comprehensiveincome,JPY
392,3233000000,CurrentYearDuration,-6,jppfs_cor_comprehensiveincome,JPY
393,1911000000,Prior1YearDuration,-6,jppfs_cor_comprehensiveincomeattributabletoownersoftheparent,JPY
394,3233000000,CurrentYearDuration,-6,jppfs_cor_comprehensiveincomeattributabletoownersoftheparent,JPY
395,-22000000,Prior1YearDuration,-6,jppfs_cor_comprehensiveincomeattributabletominorityinterests,JPY
396,0,CurrentYearDuration,-6,jppfs_cor_comprehensiveincomeattributabletominorityinterests,JPY
397,5664000000,Prior2YearInstant_CapitalStockMember,-6,jppfs_cor_netassets,JPY
398,749000000,Prior2YearInstant_CapitalSurplusMember,-6,jppfs_cor_netassets,JPY
399,12017000000,Prior2YearInstant_RetainedEarningsMember,-6,jppfs_cor_netassets,JPY
400,-747000000,Prior2YearInstant_TreasuryStockMember,-6,jppfs_cor_netassets,JPY
401,17683000000,Prior2YearInstant_ShareholdersEquityMember,-6,jppfs_cor_netassets,JPY
402,-525000000,Prior1YearDuration_RetainedEarningsMember,-6,jppfs_cor_dividendsfromsurplus,JPY
403,-525000000,Prior1YearDuration_ShareholdersEquityMember,-6,jppfs_cor_dividendsfromsurplus,JPY
404,1269000000,Prior1YearDuration_RetainedEarningsMember,-6,jppfs_cor_netincome,JPY
405,1269000000,Prior1YearDuration_ShareholdersEquityMember,-6,jppfs_cor_netincome,JPY
406,-0,Prior1YearDuration_TreasuryStockMember,-6,jppfs_cor_purchaseoftreasurystock,JPY
407,-0,Prior1YearDuration_ShareholdersEquityMember,-6,jppfs_cor_purchaseoftreasurystock,JPY
408,85000000,Prior1YearDuration_RetainedEarningsMember,-6,jppfs_cor_changeofscopeofequitymethod,JPY
409,85000000,Prior1YearDuration_ShareholdersEquityMember,-6,jppfs_cor_changeofscopeofequitymethod,JPY
410,829000000,Prior1YearDuration_RetainedEarningsMember,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
411,-0,Prior1YearDuration_TreasuryStockMember,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
412,829000000,Prior1YearDuration_ShareholdersEquityMember,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
413,5664000000,Prior1YearInstant_CapitalStockMember,-6,jppfs_cor_netassets,JPY
414,749000000,Prior1YearInstant_CapitalSurplusMember,-6,jppfs_cor_netassets,JPY
415,12846000000,Prior1YearInstant_RetainedEarningsMember,-6,jppfs_cor_netassets,JPY
416,-747000000,Prior1YearInstant_TreasuryStockMember,-6,jppfs_cor_netassets,JPY
417,18512000000,Prior1YearInstant_ShareholdersEquityMember,-6,jppfs_cor_netassets,JPY
418,-669000000,Prior2YearInstant_ValuationDifferenceOnAvailableForSaleSecuritiesMember,-6,jppfs_cor_netassets,JPY
419,61000000,Prior2YearInstant_DeferredGainsOrLossesOnHedgesMember,-6,jppfs_cor_netassets,JPY
420,-109000000,Prior2YearInstant_ForeignCurrencyTranslationAdjustmentMember,-6,jppfs_cor_netassets,JPY
421,-717000000,Prior2YearInstant_ValuationAndTranslationAdjustmentsMember,-6,jppfs_cor_netassets,JPY
422,246000000,Prior2YearInstant_MinorityInterestsMember,-6,jppfs_cor_netassets,JPY
423,17212000000,Prior2YearInstant,-6,jppfs_cor_netassets,JPY
424,-525000000,Prior1YearDuration,-6,jppfs_cor_dividendsfromsurplus,JPY
425,1269000000,Prior1YearDuration,-6,jppfs_cor_netincome,JPY
426,-0,Prior1YearDuration,-6,jppfs_cor_purchaseoftreasurystock,JPY
427,85000000,Prior1YearDuration,-6,jppfs_cor_changeofscopeofequitymethod,JPY
428,556000000,Prior1YearDuration_ValuationDifferenceOnAvailableForSaleSecuritiesMember,-6,jppfs_cor_netchangesofitemsotherthanshareholdersequity,JPY
429,80000000,Prior1YearDuration_DeferredGainsOrLossesOnHedgesMember,-6,jppfs_cor_netchangesofitemsotherthanshareholdersequity,JPY
430,5000000,Prior1YearDuration_ForeignCurrencyTranslationAdjustmentMember,-6,jppfs_cor_netchangesofitemsotherthanshareholdersequity,JPY
431,642000000,Prior1YearDuration_ValuationAndTranslationAdjustmentsMember,-6,jppfs_cor_netchangesofitemsotherthanshareholdersequity,JPY
432,-0,Prior1YearDuration_MinorityInterestsMember,-6,jppfs_cor_netchangesofitemsotherthanshareholdersequity,JPY
433,642000000,Prior1YearDuration,-6,jppfs_cor_netchangesofitemsotherthanshareholdersequity,JPY
434,556000000,Prior1YearDuration_ValuationDifferenceOnAvailableForSaleSecuritiesMember,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
435,80000000,Prior1YearDuration_DeferredGainsOrLossesOnHedgesMember,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
436,5000000,Prior1YearDuration_ForeignCurrencyTranslationAdjustmentMember,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
437,642000000,Prior1YearDuration_ValuationAndTranslationAdjustmentsMember,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
438,-0,Prior1YearDuration_MinorityInterestsMember,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
439,1471000000,Prior1YearDuration,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
440,-113000000,Prior1YearInstant_ValuationDifferenceOnAvailableForSaleSecuritiesMember,-6,jppfs_cor_netassets,JPY
441,142000000,Prior1YearInstant_DeferredGainsOrLossesOnHedgesMember,-6,jppfs_cor_netassets,JPY
442,-104000000,Prior1YearInstant_ForeignCurrencyTranslationAdjustmentMember,-6,jppfs_cor_netassets,JPY
443,-75000000,Prior1YearInstant_ValuationAndTranslationAdjustmentsMember,-6,jppfs_cor_netassets,JPY
444,245000000,Prior1YearInstant_MinorityInterestsMember,-6,jppfs_cor_netassets,JPY
445,18683000000,Prior1YearInstant,-6,jppfs_cor_netassets,JPY
446,5664000000,Prior1YearInstant_CapitalStockMember,-6,jppfs_cor_netassets,JPY
447,749000000,Prior1YearInstant_CapitalSurplusMember,-6,jppfs_cor_netassets,JPY
448,12846000000,Prior1YearInstant_RetainedEarningsMember,-6,jppfs_cor_netassets,JPY
449,-747000000,Prior1YearInstant_TreasuryStockMember,-6,jppfs_cor_netassets,JPY
450,18512000000,Prior1YearInstant_ShareholdersEquityMember,-6,jppfs_cor_netassets,JPY
451,-525000000,CurrentYearDuration_RetainedEarningsMember,-6,jppfs_cor_dividendsfromsurplus,JPY
452,-525000000,CurrentYearDuration_ShareholdersEquityMember,-6,jppfs_cor_dividendsfromsurplus,JPY
453,2968000000,CurrentYearDuration_RetainedEarningsMember,-6,jppfs_cor_netincome,JPY
454,2968000000,CurrentYearDuration_ShareholdersEquityMember,-6,jppfs_cor_netincome,JPY
455,-0,CurrentYearDuration_TreasuryStockMember,-6,jppfs_cor_purchaseoftreasurystock,JPY
456,-0,CurrentYearDuration_ShareholdersEquityMember,-6,jppfs_cor_purchaseoftreasurystock,JPY
457,2442000000,CurrentYearDuration_RetainedEarningsMember,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
458,-0,CurrentYearDuration_TreasuryStockMember,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
459,2442000000,CurrentYearDuration_ShareholdersEquityMember,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
460,5664000000,CurrentYearInstant_CapitalStockMember,-6,jppfs_cor_netassets,JPY
461,749000000,CurrentYearInstant_CapitalSurplusMember,-6,jppfs_cor_netassets,JPY
462,15289000000,CurrentYearInstant_RetainedEarningsMember,-6,jppfs_cor_netassets,JPY
463,-748000000,CurrentYearInstant_TreasuryStockMember,-6,jppfs_cor_netassets,JPY
464,20954000000,CurrentYearInstant_ShareholdersEquityMember,-6,jppfs_cor_netassets,JPY
465,-113000000,Prior1YearInstant_ValuationDifferenceOnAvailableForSaleSecuritiesMember,-6,jppfs_cor_netassets,JPY
466,142000000,Prior1YearInstant_DeferredGainsOrLossesOnHedgesMember,-6,jppfs_cor_netassets,JPY
467,-104000000,Prior1YearInstant_ForeignCurrencyTranslationAdjustmentMember,-6,jppfs_cor_netassets,JPY
468,-75000000,Prior1YearInstant_ValuationAndTranslationAdjustmentsMember,-6,jppfs_cor_netassets,JPY
469,245000000,Prior1YearInstant_MinorityInterestsMember,-6,jppfs_cor_netassets,JPY
470,18683000000,Prior1YearInstant,-6,jppfs_cor_netassets,JPY
471,-525000000,CurrentYearDuration,-6,jppfs_cor_dividendsfromsurplus,JPY
472,2968000000,CurrentYearDuration,-6,jppfs_cor_netincome,JPY
473,-0,CurrentYearDuration,-6,jppfs_cor_purchaseoftreasurystock,JPY
474,66000000,CurrentYearDuration_ValuationDifferenceOnAvailableForSaleSecuritiesMember,-6,jppfs_cor_netchangesofitemsotherthanshareholdersequity,JPY
475,-18000000,CurrentYearDuration_DeferredGainsOrLossesOnHedgesMember,-6,jppfs_cor_netchangesofitemsotherthanshareholdersequity,JPY
476,217000000,CurrentYearDuration_ForeignCurrencyTranslationAdjustmentMember,-6,jppfs_cor_netchangesofitemsotherthanshareholdersequity,JPY
477,-1444000000,CurrentYearDuration_RemeasurementsOfDefinedBenefitPlansMember,-6,jppfs_cor_netchangesofitemsotherthanshareholdersequity,JPY
478,-1178000000,CurrentYearDuration_ValuationAndTranslationAdjustmentsMember,-6,jppfs_cor_netchangesofitemsotherthanshareholdersequity,JPY
479,-15000000,CurrentYearDuration_MinorityInterestsMember,-6,jppfs_cor_netchangesofitemsotherthanshareholdersequity,JPY
480,-1194000000,CurrentYearDuration,-6,jppfs_cor_netchangesofitemsotherthanshareholdersequity,JPY
481,66000000,CurrentYearDuration_ValuationDifferenceOnAvailableForSaleSecuritiesMember,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
482,-18000000,CurrentYearDuration_DeferredGainsOrLossesOnHedgesMember,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
483,217000000,CurrentYearDuration_ForeignCurrencyTranslationAdjustmentMember,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
484,-1444000000,CurrentYearDuration_RemeasurementsOfDefinedBenefitPlansMember,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
485,-1178000000,CurrentYearDuration_ValuationAndTranslationAdjustmentsMember,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
486,-15000000,CurrentYearDuration_MinorityInterestsMember,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
487,1247000000,CurrentYearDuration,-6,jppfs_cor_totalchangesofitemsduringtheperiod,JPY
488,-46000000,CurrentYearInstant_ValuationDifferenceOnAvailableForSaleSecuritiesMember,-6,jppfs_cor_netassets,JPY
489,124000000,CurrentYearInstant_DeferredGainsOrLossesOnHedgesMember,-6,jppfs_cor_netassets,JPY
490,113000000,CurrentYearInstant_ForeignCurrencyTranslationAdjustmentMember,-6,jppfs_cor_netassets,JPY
491,-1444000000,CurrentYearInstant_RemeasurementsOfDefinedBenefitPlansMember,-6,jppfs_cor_netassets,JPY
492,-1253000000,CurrentYearInstant_ValuationAndTranslationAdjustmentsMember,-6,jppfs_cor_netassets,JPY
493,229000000,CurrentYearInstant_MinorityInterestsMember,-6,jppfs_cor_netassets,JPY
494,19930000000,CurrentYearInstant,-6,jppfs_cor_netassets,JPY
495,2405000000,Prior1YearDuration,-6,jppfs_cor_incomebeforeincometaxes,JPY
496,4086000000,CurrentYearDuration,-6,jppfs_cor_incomebeforeincometaxes,JPY
497,1692000000,Prior1YearDuration,-6,jppfs_cor_depreciationandamortizationopecf,JPY
498,1519000000,CurrentYearDuration,-6,jppfs_cor_depreciationandamortizationopecf,JPY
499,162000000,CurrentYearDuration,-6,jppfs_cor_impairmentlossopecf,JPY
500,-30000000,Prior1YearDuration,-6,jppfs_cor_increasedecreaseinallowancefordoubtfulaccountsopecf,JPY
501,290000000,CurrentYearDuration,-6,jppfs_cor_increasedecreaseinallowancefordoubtfulaccountsopecf,JPY
502,-17000000,Prior1YearDuration,-6,jppfs_cor_increasedecreaseinprovisionforbonusesopecf,JPY
