1.500000000000000000e+03,8.981943813698260328e+02,2.187402882029246314e+02,1.000000000000000000e+01,9.546475694460919840e+03,1.128363460431582553e-02
1.500000000000000000e+03,1.191604672541375749e+03,4.296770549800256163e+02,1.000000000000000000e+01,5.249705144660663791e+03,1.235939982353051643e-02
1.500000000000000000e+03,1.417903732821043377e+03,1.400951500027575548e+03,1.000000000000000000e+01,-8.759809855615090783e+03,1.133368353511290776e-02
1.500000000000000000e+03,1.350319174983367930e+03,6.456987084393120995e+02,1.000000000000000000e+01,5.854301291560687969e+04,4.033070360004660342e-03
1.500000000000000000e+03,5.461153497515588242e+02,4.016517422615840474e+02,1.000000000000000000e+01,5.452649549299103819e+04,9.556391598208448940e-03
1.500000000000000000e+03,1.003859608079891586e+03,4.343841441351105459e+02,1.000000000000000000e+01,5.018265405163993273e+04,1.601408776708905871e-02
1.500000000000000000e+03,9.619014344154900300e+02,1.506974907056624886e+02,1.000000000000000000e+01,4.867567914458330779e+04,1.564135874853107497e-02
1.500000000000000000e+03,1.316198025949169050e+03,9.374129207557674590e+02,1.000000000000000000e+01,3.930154993702562933e+04,6.757601823955492609e-03
1.500000000000000000e+03,8.873723881889136464e+02,3.867878579242586738e+02,1.000000000000000000e+01,3.543367135778304510e+04,9.996570897679900661e-03
1.100000000000000000e+03,4.767391056714214415e+01,1.760005197949516997e+01,1.000000000000000000e+01,3.525767083798809472e+04,1.156220963268589537e-02
7.000000000000000000e+02,7.404224783543286037e+01,7.261117083876713174e+00,1.000000000000000000e+01,3.518505966714932583e+04,1.340354349859056680e-02
3.000000000000000000e+02,1.307474198434227333e+02,3.562356818320168372e+01,1.000000000000000000e+01,3.482882398531730723e+04,2.424725076894106157e-02
3.000000000000000000e+02,1.540954727381037515e+02,7.366396430357495717e+01,1.000000000000000000e+01,3.409218434228155820e+04,8.201805355063415681e-03
3.000000000000000000e+02,7.926927046141125288e+01,9.235982889003567564e+00,1.000000000000000000e+01,3.399982451339152612e+04,2.359780606755702663e-03
6.500000000000000000e+02,4.162189035054041852e+01,1.905176690170490161e+01,1.000000000000000000e+01,3.380930684437447781e+04,1.596419084942142519e-02
1.000000000000000000e+03,6.919835813986493349e+02,6.843650268652435216e+02,1.000000000000000000e+01,2.696565657572204145e+04,1.505343607401320519e-02
1.000000000000000000e+03,3.170402494898164605e+02,1.011621132215039864e+02,1.000000000000000000e+01,2.595403544350700031e+04,1.620839617967099675e-02
1.000000000000000000e+03,2.653009398143905173e+02,5.556015612537572679e+01,1.000000000000000000e+01,2.539843388225324452e+04,1.603149639226801593e-02
6.500000000000000000e+02,3.541045003238220374e+02,9.973040328120112008e+01,1.000000000000000000e+01,2.440112984944123309e+04,1.010230721334736022e-02
3.000000000000000000e+02,1.225326639831177999e+01,3.468712016545608456e+00,1.000000000000000000e+01,2.436644272927577549e+04,7.288012199659249166e-03
3.000000000000000000e+02,3.858022754966096102e+01,2.598962092816775993e+01,1.000000000000000000e+01,2.410654651999409907e+04,2.640559073587171734e-03
3.000000000000000000e+02,2.545026352635698856e+02,3.246334883879274713e+01,1.000000000000000000e+01,2.378191303160617099e+04,1.423251497565551638e-02
9.000000000000000000e+02,1.183198566441430728e+02,7.370316424505099917e+01,1.000000000000000000e+01,2.304488138915566014e+04,1.382561219835130514e-02
1.500000000000000000e+03,1.752181997336421659e+02,1.138457426481319033e+02,1.000000000000000000e+01,2.190642396267434015e+04,6.135245913061351461e-03
1.500000000000000000e+03,1.317722648194319618e+03,9.929684485536978400e+01,1.000000000000000000e+01,2.091345551412064378e+04,7.710197384398119469e-03
1.500000000000000000e+03,1.476854417674149317e+03,1.445603466557178990e+03,1.000000000000000000e+01,6.457420848548854337e+03,6.592933802186576320e-03
1.500000000000000000e+03,7.866214626010090569e+02,3.863561746685984986e+02,1.000000000000000000e+01,2.593859101862869466e+03,4.076807022532141951e-03
1.500000000000000000e+03,1.232365200178664963e+03,3.860550600184023438e+02,1.000000000000000000e+01,6.113944939981597417e+04,2.930420441598007714e-03
1.500000000000000000e+03,1.347763582992833520e+01,9.255709440798209897e+00,1.000000000000000000e+01,6.104689230540799326e+04,3.787759967783330822e-04
1.500000000000000000e+03,1.391255951619679308e+03,1.189244936997978584e+03,1.000000000000000000e+01,4.915444293542820378e+04,1.703916632340081103e-03
1.500000000000000000e+03,1.291479492046963969e+03,8.685002318753578265e+01,1.000000000000000000e+01,4.828594270355284243e+04,5.787123135166959143e-03
1.500000000000000000e+03,3.474338453727937548e+01,2.211191958303543004e+01,1.000000000000000000e+01,4.806482350772248901e+04,1.072014204339620871e-02
1.500000000000000000e+03,6.290924863959879758e+02,4.752812786940110641e+02,1.000000000000000000e+01,4.331201072078237485e+04,1.243115897852131897e-02
1.100000000000000000e+03,8.433948613773801526e+02,4.888930986275179862e+02,1.000000000000000000e+01,3.842307973450719146e+04,1.087184353279408225e-02
7.000000000000000000e+02,5.255325631509653022e+02,2.048364935695269082e+02,1.000000000000000000e+01,3.637471479881192499e+04,4.915000435433495782e-03
3.000000000000000000e+02,1.340393924811195632e+02,1.055768510650057550e+02,1.000000000000000000e+01,3.531894628816186741e+04,9.839143400172360374e-03
3.000000000000000000e+02,1.914458708097691542e+01,1.853599449138219057e+01,1.000000000000000000e+01,3.513358634324804734e+04,1.255313977472971056e-02
3.000000000000000000e+02,1.868936131978649371e+02,9.445592788859434563e+01,1.000000000000000000e+01,3.418902706436210428e+04,1.342645937698977616e-02
6.500000000000000000e+02,5.655809347244340870e+02,2.420171306760404093e+02,1.000000000000000000e+01,3.176885575760170104e+04,1.261201537889657456e-02
1.000000000000000000e+03,1.551942434734999665e+02,1.114643285261899024e+02,1.000000000000000000e+01,3.065421247233980102e+04,9.766001904572368247e-03
1.000000000000000000e+03,8.136266234566126059e+02,1.406374993561963720e+02,1.000000000000000000e+01,2.924783747877783753e+04,8.770942689635019551e-03
1.000000000000000000e+03,5.568838627922747264e+02,1.020441963926807176e+02,1.000000000000000000e+01,2.822739551485102857e+04,1.625042076197971697e-02
6.500000000000000000e+02,4.147633372693621823e+02,4.039934287173653047e+02,1.000000000000000000e+01,2.418746122767737688e+04,2.154567452002996777e-02
3.000000000000000000e+02,2.740643298349027646e+02,2.218664055250010279e+02,1.000000000000000000e+01,2.196879717242736660e+04,8.245477657238813041e-03
3.000000000000000000e+02,1.029334064708753971e+02,7.547089876864728808e+01,1.000000000000000000e+01,2.121408818474089276e+04,1.025599324898133352e-02
3.000000000000000000e+02,1.697263753270462132e+02,8.963460669607998454e+01,1.000000000000000000e+01,2.031774211778009339e+04,7.573871097379874379e-03
9.000000000000000000e+02,2.517147127649387244e+02,2.487050431322651036e+02,1.000000000000000000e+01,1.783069168645744139e+04,1.387478442267574275e-02
1.500000000000000000e+03,5.563160167124483451e+02,5.118458532573634443e+02,1.000000000000000000e+01,1.271223315388380797e+04,1.096559026262286692e-02
1.500000000000000000e+03,2.254173043037667128e+02,2.204994033887378180e+02,1.000000000000000000e+01,1.050723911999642951e+04,7.446360301605689166e-03
1.500000000000000000e+03,3.237968180537391731e+02,9.394140920254974958e+01,1.000000000000000000e+01,9.567825027970931842e+03,8.086239821927186308e-03
1.500000000000000000e+03,8.333392732352430130e+02,4.411399812392203046e+01,1.000000000000000000e+01,9.126685046731710827e+03,1.237526910318268933e-02
1.500000000000000000e+03,2.605275690598929259e+02,1.597778489922842766e+02,1.000000000000000000e+01,6.340222151007715729e+04,2.564807881457186432e-03
1.500000000000000000e+03,6.876332889221628193e+02,6.038777967310886652e+02,1.000000000000000000e+01,5.736344354276626837e+04,1.260171423274402888e-02
1.500000000000000000e+03,6.007521718939818101e+01,3.092232362114734556e+01,1.000000000000000000e+01,5.705422030655479466e+04,3.546555079729372256e-03
1.500000000000000000e+03,4.553247374842275121e+02,1.511524173964545810e+02,1.000000000000000000e+01,5.554269613259025209e+04,1.167418460217679865e-02
1.500000000000000000e+03,4.293161002006192462e+02,7.161157923721410157e+01,1.000000000000000000e+01,5.482658034021811181e+04,1.478407062706678030e-02
1.500000000000000000e+03,9.032649339038882772e+02,4.311617749762699532e+02,1.000000000000000000e+01,5.051496259045541228e+04,2.910066722045143509e-03
1.100000000000000000e+03,2.662013155885222773e+02,3.551035590242761231e+01,1.000000000000000000e+01,5.015985903143113683e+04,9.381671546305585252e-03
7.000000000000000000e+02,6.609008014560370725e+01,2.114159917358852780e+01,1.000000000000000000e+01,4.994844303969525208e+04,1.555838324295348574e-02
3.000000000000000000e+02,7.440848492485811505e+01,5.218168941980550102e+01,1.000000000000000000e+01,4.942662614549719729e+04,5.692653055873910309e-03
3.000000000000000000e+02,1.739795939618017542e+02,9.652195390971952804e+01,1.000000000000000000e+01,4.846140660639999987e+04,1.963923707979117403e-03
3.000000000000000000e+02,1.779630020196449891e+02,1.323142856573764732e+02,1.000000000000000000e+01,4.713826374982623383e+04,3.691698407608627608e-04
6.500000000000000000e+02,1.898526568416046416e+02,1.746419961693349592e+02,1.000000000000000000e+01,4.539184378813288640e+04,1.531434314902881122e-02
1.000000000000000000e+03,1.284671015356269095e+02,9.063196296225405035e+01,1.000000000000000000e+01,4.448552415851034311e+04,2.177428516785614304e-02
1.000000000000000000e+03,9.593019876812784332e+02,2.328631734125700632e+02,1.000000000000000000e+01,4.215689242438464134e+04,2.032489065391398717e-02
1.000000000000000000e+03,8.400064655599531989e+02,4.695217369594181491e+02,1.000000000000000000e+01,3.746167505479045940e+04,1.069482362759778191e-02
6.500000000000000000e+02,3.719577913885999578e+02,2.801809579442734162e+02,1.000000000000000000e+01,3.465986547534772399e+04,2.027884708804666633e-03
3.000000000000000000e+02,2.431888912693894866e+01,1.580029826280010141e+01,1.000000000000000000e+01,3.450186249271972338e+04,4.947126881540564979e-03
3.000000000000000000e+02,2.986929104368967387e+02,2.518031209997987503e+02,1.000000000000000000e+01,3.198383128272173781e+04,2.690397425992681855e-03
3.000000000000000000e+02,2.860616241283187122e+01,6.765924599921624427e+00,1.000000000000000000e+01,3.191617203672252072e+04,1.567872720691084604e-03
9.000000000000000000e+02,7.512236566753937268e+02,2.929741483621797329e+02,1.000000000000000000e+01,2.898643055310072305e+04,7.861091019766478991e-03
1.500000000000000000e+03,4.368949714208462751e+02,6.198549404267707530e+01,1.000000000000000000e+01,2.836657561267395067e+04,1.383266731604435897e-02
1.500000000000000000e+03,1.371064338147397166e+03,6.653314781843209857e+02,1.000000000000000000e+01,2.171326083083073900e+04,1.004327781225320196e-02
1.500000000000000000e+03,3.276549242675079654e+02,3.027851468485858391e+02,1.000000000000000000e+01,1.868540936234487890e+04,1.309967606870991383e-02
1.500000000000000000e+03,8.121689128867567433e+02,5.456528643563615333e+02,1.000000000000000000e+01,1.322888071878126357e+04,7.732042871759391839e-03
1.500000000000000000e+03,2.987995214553396863e+02,2.177413589211418525e+02,1.000000000000000000e+01,6.282258641078857909e+04,3.972293260632749762e-03
1.500000000000000000e+03,1.186960193614608897e+03,1.865871796960830125e+02,1.000000000000000000e+01,6.095671461382774578e+04,1.171478776005152080e-02
1.500000000000000000e+03,8.012161672570218798e+02,5.331491646730528373e+02,1.000000000000000000e+01,5.562522296709721559e+04,4.937229446982313585e-04
1.500000000000000000e+03,1.362251538776229381e+03,1.220535907282589278e+03,1.000000000000000000e+01,4.341986389427132235e+04,1.611429868592650222e-02
1.500000000000000000e+03,1.491495979856739041e+03,8.314575542498026834e+02,1.000000000000000000e+01,3.510528835177329893e+04,8.577719905696914310e-03
1.500000000000000000e+03,1.054055465394908879e+03,6.387901089334070548e+02,1.000000000000000000e+01,2.871738726243922792e+04,8.621867763249583400e-03
1.100000000000000000e+03,1.303046634505870145e+02,7.260121893239545443e+01,1.000000000000000000e+01,2.799137507311527224e+04,7.376006378401004163e-03
7.000000000000000000e+02,5.843005197343600230e+02,4.919304414797654204e+02,1.000000000000000000e+01,2.307207065831761793e+04,4.871255613883557385e-03
3.000000000000000000e+02,6.712739423376380898e+01,3.969168924820981914e+01,1.000000000000000000e+01,2.267515376583551915e+04,1.330292213086005024e-02
3.000000000000000000e+02,1.701565635736562285e+02,8.306433178598403799e+01,1.000000000000000000e+01,2.184451044797567738e+04,1.292900279251880773e-02
3.000000000000000000e+02,1.435652074765727946e+02,9.901917057565131586e+01,1.000000000000000000e+01,2.085431874221916587e+04,9.813882101223544638e-03
6.500000000000000000e+02,3.777203094788503108e+02,3.110530155019558265e+02,1.000000000000000000e+01,1.774378858719960772e+04,7.848963342740138821e-03
1.000000000000000000e+03,4.551355070677243475e+01,4.520438042311302951e+01,1.000000000000000000e+01,1.729174478296847883e+04,2.716914158506614912e-03
1.000000000000000000e+03,7.048832420183140357e+02,1.233377985185758234e+02,1.000000000000000000e+01,1.605836679778272082e+04,1.116315192576181753e-02
1.000000000000000000e+03,1.715251895168057317e+01,1.314278119414675317e+01,1.000000000000000000e+01,1.592693898584125418e+04,1.114023952911103940e-02
6.500000000000000000e+02,5.828283594743058984e+02,3.013107935719994543e+02,1.000000000000000000e+01,1.291383105012125998e+04,6.684879889645798344e-03
3.000000000000000000e+02,2.879885709708026980e+02,2.496408022811411058e+02,1.000000000000000000e+01,1.041742302730984920e+04,1.040189691882574020e-02
3.000000000000000000e+02,1.627452149606201033e+02,1.493645209979863182e+02,1.000000000000000000e+01,8.923777817329986647e+03,8.401046800711804707e-03
3.000000000000000000e+02,2.975666524635288965e+02,2.883754347452982643e+02,1.000000000000000000e+01,6.040023469877003663e+03,1.159018727926292881e-02
9.000000000000000000e+02,5.052429002451788165e+02,4.078541821376079497e+02,1.000000000000000000e+01,1.961481648500924166e+03,3.456085737380097320e-03
1.500000000000000000e+03,7.621126479931844244e+01,1.429423881292378162e+01,1.000000000000000000e+01,1.818539260371686396e+03,6.907260396150445049e-03
1.500000000000000000e+03,2.902639653551055403e+02,1.160562020651597095e+02,1.000000000000000000e+01,6.579772397200893010e+02,1.406331144482758991e-02
1.500000000000000000e+03,8.769990525904911465e+02,1.410104923078327204e+02,1.000000000000000000e+01,-7.521276833582378458e+02,1.251235006547157455e-02
1.500000000000000000e+03,9.604993860480446983e+02,4.248686300142570076e+02,1.000000000000000000e+01,-5.000813983500807808e+03,1.466193316090846563e-02
1.500000000000000000e+03,5.296565648795005927e+02,8.327459191507344372e+01,1.000000000000000000e+01,6.416725408084926312e+04,1.670048599371122891e-02
1.500000000000000000e+03,1.660703800338525582e+02,1.127589044744034652e+02,1.000000000000000000e+01,6.303966503610523068e+04,1.291896758978758677e-02
1.500000000000000000e+03,5.731199932266127917e+02,1.182704839097698937e+02,1.000000000000000000e+01,6.185696019700753095e+04,1.059123774720717795e-02
1.500000000000000000e+03,1.008548054282137628e+03,8.156748519043686656e+02,1.000000000000000000e+01,5.370021167796384543e+04,1.269240978366451347e-02
1.500000000000000000e+03,8.626486420730852842e+02,1.804904958774630757e+02,1.000000000000000000e+01,5.189530671918921144e+04,9.069502583588779851e-03
1.500000000000000000e+03,2.112486889688109386e+02,1.882174859684426167e+02,1.000000000000000000e+01,5.001313185950478510e+04,6.037848116274085152e-03
1.100000000000000000e+03,1.025072439927668711e+03,5.072648606758609162e+02,1.000000000000000000e+01,4.494048325274617673e+04,7.041021772497138911e-03
7.000000000000000000e+02,6.634562548332443157e+02,4.987494529396357166e+02,1.000000000000000000e+01,3.995298872334981570e+04,1.158250166865930526e-02
3.000000000000000000e+02,1.491736037682119616e+02,8.884076358379644489e+01,1.000000000000000000e+01,3.906458108751184773e+04,6.126354932159656409e-03
3.000000000000000000e+02,1.720139913433171159e+02,3.680643693535688499e+01,1.000000000000000000e+01,3.869651671815828013e+04,1.482955053217510991e-02
3.000000000000000000e+02,3.560736283466226837e+01,1.355980053255142703e+00,1.000000000000000000e+01,3.868295691762572824e+04,1.223244547860794645e-02
6.500000000000000000e+02,2.052360147793605449e+02,1.621481957289867921e+02,1.000000000000000000e+01,3.706147496033585776e+04,5.658932297998405664e-03
1.000000000000000000e+03,6.917541603314621170e+02,5.174937422733771797e+01,1.000000000000000000e+01,3.654398121806247946e+04,4.250938107586594260e-03
1.000000000000000000e+03,4.578336630714956641e+02,2.750225503314825346e+02,1.000000000000000000e+01,3.379375571474765457e+04,8.551935579986669894e-03
1.000000000000000000e+03,9.159630413467003791e+02,2.473775959122719996e+02,1.000000000000000000e+01,3.131997975562493593e+04,1.087951629718946628e-02
6.500000000000000000e+02,6.148035943131927752e+02,3.591957556454267433e+02,1.000000000000000000e+01,2.772802219917066759e+04,1.092125933990173610e-02
3.000000000000000000e+02,3.634283334140798871e+01,1.200475463785249941e+00,1.000000000000000000e+01,2.771601744453281572e+04,9.761818059927949986e-03
3.000000000000000000e+02,1.830547435662163593e+02,1.236887289726989962e+02,1.000000000000000000e+01,2.647913015480582544e+04,1.705281964898088670e-02
3.000000000000000000e+02,8.102829806942220614e+01,3.467919948526029117e+01,1.000000000000000000e+01,2.613233815995322220e+04,2.446914057846765259e-03
9.000000000000000000e+02,5.177503461441422132e+02,2.350654864403741442e+02,1.000000000000000000e+01,2.378168329554947923e+04,8.965209380672887335e-03
1.500000000000000000e+03,7.617405504621095815e+02,5.322453626826427353e+02,1.000000000000000000e+01,1.845922966872305187e+04,1.009056387961806446e-02
1.500000000000000000e+03,4.495693697492839647e+02,1.077520097288126379e+02,1.000000000000000000e+01,1.738170957143492706e+04,4.153595362884282896e-03
1.500000000000000000e+03,8.695785140927281418e+02,4.251737633290702547e+02,1.000000000000000000e+01,1.312997193814422462e+04,3.569998301488908066e-03
1.500000000000000000e+03,9.038159176048825429e+02,8.510638601242122832e+02,1.000000000000000000e+01,4.619333336902102019e+03,1.545438113384290171e-02
1.500000000000000000e+03,1.292941820405651924e+03,8.501286006693017043e+02,1.000000000000000000e+01,5.649871399330698478e+04,9.457436938768180867e-03
1.500000000000000000e+03,1.311881167644932589e+02,1.892457594279578714e+01,1.000000000000000000e+01,5.630946823387902987e+04,3.098912673514182467e-03
1.500000000000000000e+03,1.334640991640101674e+03,3.486689980226905732e+02,1.000000000000000000e+01,5.282277825365212630e+04,8.089442480631708551e-03
1.500000000000000000e+03,1.379598818464123269e+03,7.109481481342594407e+02,1.000000000000000000e+01,4.571329677230953530e+04,9.439078901847025929e-03
1.500000000000000000e+03,8.891922164330103442e+02,6.806838697722060942e+02,1.000000000000000000e+01,3.890645807458747731e+04,5.752781469617079813e-03
1.500000000000000000e+03,4.952170865368982504e+02,1.386769419443853337e+02,1.000000000000000000e+01,3.751968865514362551e+04,9.690207909158907174e-03
1.100000000000000000e+03,3.421371019865829339e+02,3.446578141819266250e+01,1.000000000000000000e+01,3.717503084096169914e+04,1.153086678712338976e-02
7.000000000000000000e+02,4.895169359548580701e+02,2.031315605954929993e+02,1.000000000000000000e+01,3.514371523500676994e+04,3.114562439477036766e-03
3.000000000000000000e+02,2.281967678074117600e+02,1.389996122402400260e+02,1.000000000000000000e+01,3.375371911260436900e+04,6.174817345773466262e-03
3.000000000000000000e+02,1.380768682501575597e+02,6.178748831578924694e+01,1.000000000000000000e+01,3.313584422944647667e+04,7.787094574316824613e-03
3.000000000000000000e+02,1.045944627680482739e+02,7.173206492101281029e+00,1.000000000000000000e+01,3.306411216452546068e+04,5.663524292038290761e-03
6.500000000000000000e+02,5.942802753113498966e+02,4.038707880695638153e+01,1.000000000000000000e+01,3.266024137645589508e+04,1.501881930999241985e-02
1.000000000000000000e+03,3.038756628751690982e+02,2.175769173324610222e+02,1.000000000000000000e+01,3.048447220313128491e+04,1.957735236797189179e-02
1.000000000000000000e+03,5.513428885154422687e+02,1.698821444837624597e+02,1.000000000000000000e+01,2.878565075829366106e+04,8.084596316820041872e-03
1.000000000000000000e+03,1.195393796635978418e+02,9.856276584852264477e+01,1.000000000000000000e+01,2.780002309980843347e+04,7.636978356058581920e-03
6.500000000000000000e+02,2.203488547955142280e+02,9.875428100604685255e+01,1.000000000000000000e+01,2.681248028974796398e+04,7.080305462896250256e-03
3.000000000000000000e+02,1.861687267912954553e+02,1.595151506236125627e+01,1.000000000000000000e+01,2.665296513912434966e+04,1.342977932523698424e-02
3.000000000000000000e+02,1.159733505538530807e+02,9.998746184485473520e+01,1.000000000000000000e+01,2.565309052067580342e+04,6.300762704717497581e-03
3.000000000000000000e+02,2.079398969513001205e+01,1.785264499442372710e+01,1.000000000000000000e+01,2.547456407073156515e+04,7.337968278659046627e-03
9.000000000000000000e+02,5.999730580055077098e+02,3.757686708675424114e+01,1.000000000000000000e+01,2.509879539986402233e+04,9.126899533651523094e-03
1.500000000000000000e+03,6.197009121101693836e+02,4.510583448581532480e+02,1.000000000000000000e+01,2.058821195128249019e+04,1.947552704391782713e-02
1.500000000000000000e+03,8.272406890553172616e+02,5.082463542851476390e+00,1.000000000000000000e+01,2.053738731585397545e+04,1.311734125451415045e-02
1.500000000000000000e+03,4.497154298729864195e+02,1.273368369728418692e+01,1.000000000000000000e+01,2.041005047888113404e+04,1.378232726508180767e-02
1.500000000000000000e+03,7.361723198130559922e+02,1.969236786046540431e+02,1.000000000000000000e+01,1.844081369283459208e+04,1.396846271711186388e-02
1.500000000000000000e+03,7.280347741830679524e+02,6.274478271785947072e+02,1.000000000000000000e+01,5.872552172821405111e+04,2.279543834046471318e-02
1.500000000000000000e+03,1.642581774726077981e+02,2.840847187498689586e+00,1.000000000000000000e+01,5.869711325633906381e+04,1.056129799869265362e-02
